Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6665647,2018-02-20 12:21:13,2018-02-02 08:21:34,26409,10616418,26409,402,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665647.sralite.1,SRX3642377,LMAN.8.14A0175,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,EF28E8828C3271CE30B629DC9B2B388E,3FA3CF45CAF6B45DB4F1AB36B08599EB
SRR6665648,2018-02-20 12:21:13,2018-02-02 08:21:25,3053,1227306,3053,402,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665648.sralite.1,SRX3642376,LMAN.8.14A0177,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,E7FB9B5B9F92B0F94CBA374E0E7FE9A3,DA21F65B7F978AFD1E4F3C45BFA6E2D6
SRR6665649,2018-02-20 12:21:13,2018-02-02 08:21:42,115883,46584966,115883,402,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665649.sralite.1,SRX3642375,LMAN.8.14A0165,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,9AFA08A0A109202B06D282C39C648983,B9C5C71B40CE9F74563F4AF6929F1647
SRR6665650,2018-02-20 12:21:13,2018-02-02 08:22:24,1108473,445606146,1108473,402,286,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665650.sralite.1,SRX3642374,LMAN.8.14A0173,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,53E8B9BB2594FB1F0C9532B384676B41,D4DD069D26B6B31FD06B9A913F232C4A
SRR6665651,2018-02-20 12:21:13,2018-02-02 08:21:41,119553,48060306,119553,402,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665651.sralite.1,SRX3642373,LMAN.8.14A0161,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,B112DA2F2E827F6E9A493175FB09DDA1,7E5E75D05CA3EEE77034DEFF4616B341
SRR6665652,2018-02-20 12:21:13,2018-02-02 08:21:48,252237,101399274,252237,402,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665652.sralite.1,SRX3642372,LMAN.8.14A0163,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,2E7F634B890B61FB67A7088EF2CE2508,F45571544E4BE256FD4ED4F70AD3FC3D
SRR6665653,2018-02-20 12:21:13,2018-02-02 08:21:46,46778,18804756,46778,402,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665653.sralite.1,SRX3642371,LMAN.8.14A0183,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,CCA59412CA1DC3EDEF5FC0D2C2A7AE8E,81A0552C0D69A534360144E5B6DF485C
SRR6665654,2018-02-20 12:21:13,2018-02-02 08:21:40,22608,9088416,22608,402,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665654.sralite.1,SRX3642370,LMAN.8.14A0185,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,1B0A4F86EDBFF846877B7CF899379686,7E210D3B3506C21E3DDF44645335BCAC
SRR6665655,2018-02-20 12:21:13,2018-02-02 08:22:20,20848,8380896,20848,402,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665655.sralite.1,SRX3642369,LMAN.8.14A0205,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,793BCF9C2F0914D1247B5FB0E8D32ED7,3719509CC32DFB9D37574567B770F13A
SRR6665656,2018-02-20 12:21:13,2018-02-02 08:21:34,8875,3567750,8875,402,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665656.sralite.1,SRX3642368,LMAN.8.14A0203,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,AE28A4B3CFE1C8CD5108C2178328A375,8A8A5A9014D4DF46DB3D6AE9FA6B9F5A
SRR6665657,2018-02-20 12:21:13,2018-02-02 08:21:56,180948,72741096,180948,402,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665657.sralite.1,SRX3642367,LMAD.8.14A0145,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,3C2E3E32F6BD9BFC1853BE49BFF1EF6C,171891FE5DABC01F75E6A41F6331F75A
SRR6665658,2018-02-20 12:21:13,2018-02-02 08:22:03,318468,128024136,318468,402,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665658.sralite.1,SRX3642366,LMAD.8.14A0147,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,82346846452A7B13BB384B40614EF5F1,9F895CBEE1DCACD749B226B968295141
SRR6665659,2018-02-20 12:21:13,2018-02-02 08:22:07,471103,189383406,471103,402,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665659.sralite.1,SRX3642365,LMAN.8.14A0191,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,C8C9C9D20C062943187CC3577E64010E,AF2775747AE930D1D56C764DC73BE23F
SRR6665660,2018-02-20 12:21:13,2018-02-02 08:22:18,501090,201438180,501090,402,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665660.sralite.1,SRX3642364,LMAD.8.14A0131,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,17D9499A67893A12598B4A2F3D3281BE,9E227A6186F2AE8D1D509190C142DD3A
SRR6665661,2018-02-20 12:21:13,2018-02-02 08:21:55,114624,46078848,114624,402,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665661.sralite.1,SRX3642363,LMAD.8.14A0133,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,E765FA3C64027B2CC57EDB9B22EC86C8,EABD34EFE5781EA4C80EE6F8E23FD2DF
SRR6665662,2018-02-20 12:21:13,2018-02-02 08:21:59,178415,71722830,178415,402,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665662.sralite.1,SRX3642362,LMAD.8.14A0127,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,58B573D02C061260DCAF1E75A71A41A0,469B88A36E0D3005E0E9E0CF19669202
SRR6665663,2018-02-20 12:21:13,2018-02-02 08:21:57,60906,24484212,60906,402,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665663.sralite.1,SRX3642361,LMAD.8.14A0129,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,1410203A443626FEC25E89990CF497B5,C45A1CB0BADC1C6656AB8CF4F272F7AA
SRR6665664,2018-02-20 12:21:13,2018-02-02 08:21:50,40961,16466322,40961,402,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665664.sralite.1,SRX3642360,LMAD.8.14A0141,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,FB8E617C746AB17378D97E5D439B48C7,826167AB99D089FF2623CBBE6FF22CDD
SRR6665665,2018-02-20 12:21:13,2018-02-02 08:21:59,198932,79970664,198932,402,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665665.sralite.1,SRX3642359,LMAD.8.14A0143,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,BDE145D7201A0E055F5811CA93A56F85,A77AAB1DBE718FCF8ECB63A0A6D8027D
SRR6665666,2018-02-20 12:21:13,2018-02-02 08:22:29,860488,345916176,860488,402,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665666.sralite.1,SRX3642358,LMAD.8.14A0135,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,A5FB8965CA69F12BB20967E7DB8A99A9,B4FBBED4786608DF580CE71F4E208712
SRR6665667,2018-02-20 12:21:13,2018-02-02 08:22:26,706048,283831296,706048,402,151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665667.sralite.1,SRX3642357,LMAD.8.14A0139,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,EA762D53CFD05BDC8E8C800925444997,E4031221DD272BA4A88C9DAFDF32F656
SRR6665668,2018-02-20 12:21:13,2018-02-02 08:22:00,127661,51319722,127661,402,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665668.sralite.1,SRX3642356,LMAD.26.14A0403,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,C05C8982A96D10392E0F489E771A47C0,1D2C372719C145395664350BDBF915C9
SRR6665669,2018-02-20 12:21:13,2018-02-02 08:22:07,216241,86928882,216241,402,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665669.sralite.1,SRX3642355,LMAD.26.14A0405,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,EC290B0193630D1D04946C37EDBF36C1,3432A16E3BBCACE5079D2A1157198527
SRR6665670,2018-02-20 12:21:13,2018-02-02 08:22:11,283263,113871726,283263,402,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665670.sralite.1,SRX3642354,LMAD.26.14A0407,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,E6B9795D96F266FDAACECABCE3C262B0,8BDA552E66905875000942D48095191F
SRR6665671,2018-02-20 12:21:13,2018-02-02 08:22:30,511696,205701792,511696,402,112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665671.sralite.1,SRX3642353,LMAD.26.14A0409,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,6A20F2E319828EE16C973C07A3B543E2,C4C7EE38D6DABDA12532C78CC2FF2E01
SRR6665672,2018-02-20 12:21:13,2018-02-02 08:22:37,689570,277207140,689570,402,150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665672.sralite.1,SRX3642352,LMAD.26.14A0411,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,986B28F8A486D0142FCF35910EE4CDCE,E27034A5C459D3BAD4320F6E19535473
SRR6665673,2018-02-20 12:21:13,2018-02-02 08:22:28,634187,254943174,634187,402,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665673.sralite.1,SRX3642351,LMAD.26.14A0413,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F00DC93F8697E0370ED0FFD67B32D45C,6D7E473064CED35D8B0EE18EDB17EE51
SRR6665674,2018-02-20 12:21:13,2018-02-02 08:22:15,263653,105988506,263653,402,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665674.sralite.1,SRX3642350,LMAD.26.14A0415,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,7F3D3F776D9A3170FEE71537AEA41CB0,62EEDF7E0E1416F684616B96670A76EA
SRR6665675,2018-02-20 12:21:13,2018-02-02 08:21:51,3276,1316952,3276,402,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665675.sralite.1,SRX3642349,LMAD.26.14A0417,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,0EE18D5A8A36E60CCB3491C109F85FC3,27191A4018F2DEB1D3A96586E8D3121A
SRR6665676,2018-02-20 12:21:13,2018-02-02 08:22:13,220182,88513164,220182,402,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665676.sralite.1,SRX3642348,LMAD.26.14A0419,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,0C7361F3398A0A2928FDAEAA0FD2E5F1,D22135E7EEEBA75AA2B7E0E268C0A2EE
SRR6665677,2018-02-20 12:21:13,2018-02-02 08:22:11,159589,64154778,159589,402,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665677.sralite.1,SRX3642347,LMAD.26.14A0421,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,38D1D17B35FFE106BD9DF4C7ABB8BC5B,671382B23203458EA8937D887DF1CB02
SRR6665678,2018-02-20 12:21:13,2018-02-02 08:22:25,334751,134569902,334751,402,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665678.sralite.1,SRX3642346,LMAN.8.14A0049,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,1C9FDB28944F6E53B8F8C37DBE31FF94,C6687F66944F4E216758C47F0F2993EE
SRR6665679,2018-02-20 12:21:13,2018-02-02 08:22:20,277996,111754392,277996,402,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665679.sralite.1,SRX3642345,LMAN.8.14A0047,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,BF812A27856EEB676DD62D988A292C03,AF3FD1403EEB28E0287463CC30DC69B0
SRR6665680,2018-02-20 12:21:13,2018-02-02 08:22:47,461941,185700282,461941,402,100,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665680.sralite.1,SRX3642344,LMAN.8.14A0045,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,2C14FDC378EF517987B875DD9ACC583A,F21332C4B489B1889AB0C8CCC27F8C78
SRR6665681,2018-02-20 12:21:13,2018-02-02 08:22:28,488202,196257204,488202,402,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665681.sralite.1,SRX3642343,LMAN.8.14A0043,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,7AF8C62D5EE3347FA803D20244E8E60B,3E7A513ADE822793CE5A9E3E6607595F
SRR6665682,2018-02-20 12:21:13,2018-02-02 08:22:20,276175,111022350,276175,402,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665682.sralite.1,SRX3642342,LMAN.8.14A0039,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,47CCA083DB5BF6A01835907015CE5C6D,9215F21725F28D86EFDB99B85607050B
SRR6665683,2018-02-20 12:21:13,2018-02-02 08:22:36,591599,237822798,591599,402,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665683.sralite.1,SRX3642341,LMAN.8.14A0037,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F4802E36959C1A166027A2A73DA15812,177C0CA9FFEDFCB79003B65326D5E501
SRR6665684,2018-02-20 12:21:13,2018-02-02 08:22:43,819392,329395584,819392,402,178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665684.sralite.1,SRX3642340,LMAN.8.14A0035,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,C9E4FF2D34088B1AFF9396E445A8C9F0,FD28629F583042C8F1212227BD55E29B
SRR6665685,2018-02-20 12:21:13,2018-02-02 08:22:27,306232,123105264,306232,402,67,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665685.sralite.1,SRX3642339,LMAN.8.14A0033,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,16AE2757FA122AEF3D122272084A0BCF,9B948E94654D69F9DAAB82EF09C44675
SRR6665686,2018-02-20 12:21:13,2018-02-02 08:22:28,214569,86256738,214569,402,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665686.sralite.1,SRX3642338,LMAN.8.14A0031,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,A8D8AD3F7047687C2A333F6BC7FBFBB5,D35FE9F86B9D8BED7F69749BFAA3E008
SRR6665687,2018-02-20 12:21:13,2018-02-02 08:23:00,566178,227603556,566178,402,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665687.sralite.1,SRX3642337,LMAN.8.14A0030,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,CEFF44E30A83C30753B762C3BD7FB7FF,EA1A1869514E618B060B825A2CA7406F
